# type_map_central.csv -- source cluster/annotation -> MaleCNS v1.0 type, for the two central-brain single-cell atlases.
# sources: davie2018 = Davie et al. 2018 Cell 174:982 (GEO GSE107451, 57k-cell 10x metadata `annotation`; Table S2 = mmc2.xlsx);
#          fca2022 = Li et al. 2022 Science 375:eabk2432, Fly Cell Atlas head 10x stringent loom col_attrs/annotation (FBbt terms).
# tier: exact = source label (or its type token) is a MaleCNS type name; alias = documented synonym of one type; fuzzy = the label names a
#       family that MaleCNS splits into several types, selected by the name rule in `rule` (re:regex | list:A|B); class = the label is a cell
#       class, MaleCNS side selected by class/subclass/nt columns or a curated list (`rule`); unmatched = no evidenced correspondence.
# One row per (source_name, malecns_type). n_cells_malecns = MaleCNS cells of that type; n_cells_source = cells/nuclei in the source cluster.
# Sex: davie2018 is mixed-sex (male 27,854 / female 29,048), fca2022 head is mixed (male 47,409 / female 49,105 / mix 4,013); MaleCNS is male.
# Built by scratchpad/build_central_map.py (session 10 NT integration workflow, source key central).
source,source_name,malecns_type,tier,evidence,n_cells_malecns,n_cells_source,rule
davie2018,Olfactory_projection_neurons,VL2p_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM1_lPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM2_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",3,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM3_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",4,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM4_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM5d_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",12,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM5v_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",5,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM6_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM7d_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",7,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VM7v_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",3,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VP2+_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VP2_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",1,71,re:_(ad|l)PN$
davie2018,Olfactory_projection_neurons,VP5+Z_adPN,fuzzy,"Table S2 res2 cluster 27 'OPN: adPN and lPN' (Komiyama & Luo 2007; Li 2017); ChAT 1.60, acj6 0.09; rule = uniglomerular adPN/lPN types (_adPN$|_lPN$); vPN/ilPN/lvPN excluded",2,71,re:_(ad|l)PN$
davie2018,adPN,DA3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",4,107,re:_adPN$
davie2018,adPN,DA4l_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DA4m_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DC1_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DC2_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",4,107,re:_adPN$
davie2018,adPN,DC3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",6,107,re:_adPN$
davie2018,adPN,DC4_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DL1_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",4,107,re:_adPN$
davie2018,adPN,DL2d_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",9,107,re:_adPN$
davie2018,adPN,DL2v_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",8,107,re:_adPN$
davie2018,adPN,DL4_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DL5_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DM3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DM4_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DM6_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",7,107,re:_adPN$
davie2018,adPN,DP1l_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,DP1m_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,D_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",6,107,re:_adPN$
davie2018,adPN,VA1d_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",6,107,re:_adPN$
davie2018,adPN,VA1v_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",8,107,re:_adPN$
davie2018,adPN,VA2_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VA3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",4,107,re:_adPN$
davie2018,adPN,VA6_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VA7l_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VC3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",7,107,re:_adPN$
davie2018,adPN,VC4_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",6,107,re:_adPN$
davie2018,adPN,VL2a_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VL2p_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VM2_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",3,107,re:_adPN$
davie2018,adPN,VM3_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",4,107,re:_adPN$
davie2018,adPN,VM4_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VM5d_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",12,107,re:_adPN$
davie2018,adPN,VM5v_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",5,107,re:_adPN$
davie2018,adPN,VM6_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VM7d_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",7,107,re:_adPN$
davie2018,adPN,VM7v_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",3,107,re:_adPN$
davie2018,adPN,VP2+_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN,VP2_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",1,107,re:_adPN$
davie2018,adPN,VP5+Z_adPN,fuzzy,"Table S2 sub-clustering of 27, adPN lineage (Li 2017); acj6 1.41 (adPN marker); rule _adPN$; glomerulus not resolved",2,107,re:_adPN$
davie2018,adPN/C15,DA3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",4,46,re:_adPN$
davie2018,adPN/C15,DA4l_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DA4m_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DC1_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DC2_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",4,46,re:_adPN$
davie2018,adPN/C15,DC3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",6,46,re:_adPN$
davie2018,adPN/C15,DC4_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DL1_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",4,46,re:_adPN$
davie2018,adPN/C15,DL2d_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",9,46,re:_adPN$
davie2018,adPN/C15,DL2v_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",8,46,re:_adPN$
davie2018,adPN/C15,DL4_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DL5_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DM3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DM4_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DM6_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",7,46,re:_adPN$
davie2018,adPN/C15,DP1l_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,DP1m_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,D_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",6,46,re:_adPN$
davie2018,adPN/C15,VA1d_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",6,46,re:_adPN$
davie2018,adPN/C15,VA1v_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",8,46,re:_adPN$
davie2018,adPN/C15,VA2_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VA3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",4,46,re:_adPN$
davie2018,adPN/C15,VA6_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VA7l_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VC3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",7,46,re:_adPN$
davie2018,adPN/C15,VC4_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",6,46,re:_adPN$
davie2018,adPN/C15,VL2a_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VL2p_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VM2_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",3,46,re:_adPN$
davie2018,adPN/C15,VM3_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",4,46,re:_adPN$
davie2018,adPN/C15,VM4_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VM5d_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",12,46,re:_adPN$
davie2018,adPN/C15,VM5v_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",5,46,re:_adPN$
davie2018,adPN/C15,VM6_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VM7d_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",7,46,re:_adPN$
davie2018,adPN/C15,VM7v_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",3,46,re:_adPN$
davie2018,adPN/C15,VP2+_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/C15,VP2_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",1,46,re:_adPN$
davie2018,adPN/C15,VP5+Z_adPN,fuzzy,"Table S2 'C15(+) adPNs' (Li 2017); acj6 2.02, C15 0.73; glomerular identity of the C15+ subset not resolved here -> whole adPN lineage",2,46,re:_adPN$
davie2018,adPN/kn,DA3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",4,70,re:_adPN$
davie2018,adPN/kn,DA4l_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DA4m_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DC1_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DC2_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",4,70,re:_adPN$
davie2018,adPN/kn,DC3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",6,70,re:_adPN$
davie2018,adPN/kn,DC4_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DL1_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",4,70,re:_adPN$
davie2018,adPN/kn,DL2d_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",9,70,re:_adPN$
davie2018,adPN/kn,DL2v_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",8,70,re:_adPN$
davie2018,adPN/kn,DL4_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DL5_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DM3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DM4_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DM6_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",7,70,re:_adPN$
davie2018,adPN/kn,DP1l_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,DP1m_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,D_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",6,70,re:_adPN$
davie2018,adPN/kn,VA1d_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",6,70,re:_adPN$
davie2018,adPN/kn,VA1v_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",8,70,re:_adPN$
davie2018,adPN/kn,VA2_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VA3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",4,70,re:_adPN$
davie2018,adPN/kn,VA6_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VA7l_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VC3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",7,70,re:_adPN$
davie2018,adPN/kn,VC4_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",6,70,re:_adPN$
davie2018,adPN/kn,VL2a_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VL2p_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VM2_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",3,70,re:_adPN$
davie2018,adPN/kn,VM3_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",4,70,re:_adPN$
davie2018,adPN/kn,VM4_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VM5d_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",12,70,re:_adPN$
davie2018,adPN/kn,VM5v_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",5,70,re:_adPN$
davie2018,adPN/kn,VM6_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",2,70,re:_adPN$
davie2018,adPN/kn,VM7d_adPN,fuzzy,"Table S2 'kn(+) adPNs' (Li 2017); acj6 2.43, kn 1.57; whole adPN lineage (subset unresolved)",7,70,re:_adPN$
